execution_time,num_solutions,status,workload,xp,query,run,endpoint,optimization_time,cardinality,cost,epsilon,support,estimator,optimizer,num_walks,max_depth,beam_size,beam_extra,relaxe_stars,optimize_walk_plans
900.1698615550995,0,timeout,wdbench-ppaths,xp1,P301,1,blazegraph,0.0,,,,,,,,,,,,
900.8287272453308,0,timeout,wdbench-ppaths,xp1,P301,2,blazegraph,0.0,,,,,,,,,,,,
0.3534722328186035,8,ok,wdbench-ppaths,xp1,P372,1,blazegraph,0.0,,,,,,,,,,,,
0.3700098991394043,8,ok,wdbench-ppaths,xp1,P372,2,blazegraph,0.0,,,,,,,,,,,,
0.3421931266784668,1,ok,wdbench-ppaths,xp1,P390,1,blazegraph,0.0,,,,,,,,,,,,
0.3399288654327392,1,ok,wdbench-ppaths,xp1,P390,2,blazegraph,0.0,,,,,,,,,,,,
0.6783192157745361,174,ok,wdbench-ppaths,xp1,P370,1,blazegraph,0.0,,,,,,,,,,,,
0.7289552688598633,174,ok,wdbench-ppaths,xp1,P370,2,blazegraph,0.0,,,,,,,,,,,,
0.3054232597351074,1,ok,wdbench-ppaths,xp1,P217,1,blazegraph,0.0,,,,,,,,,,,,
0.3370511531829834,1,ok,wdbench-ppaths,xp1,P217,2,blazegraph,0.0,,,,,,,,,,,,
3.8102505207061768,7,ok,wdbench-ppaths,xp1,P264,1,blazegraph,0.0,,,,,,,,,,,,
3.6420397758483887,7,ok,wdbench-ppaths,xp1,P264,2,blazegraph,0.0,,,,,,,,,,,,
900.0296778678894,0,timeout,wdbench-ppaths,xp1,P290,1,blazegraph,0.0,,,,,,,,,,,,
900.0273084640503,0,timeout,wdbench-ppaths,xp1,P290,2,blazegraph,0.0,,,,,,,,,,,,
898.3737199306488,0,error,wdbench-ppaths,xp1,P385,1,blazegraph,0.0,,,,,,,,,,,,
1059.7517066001892,0,timeout,wdbench-ppaths,xp1,P385,2,blazegraph,0.0,,,,,,,,,,,,
58.83016395568848,0,error,wdbench-ppaths,xp1,P399,1,blazegraph,0.0,,,,,,,,,,,,
56.81915068626404,0,error,wdbench-ppaths,xp1,P399,2,blazegraph,0.0,,,,,,,,,,,,
0.3916952610015869,2,ok,wdbench-ppaths,xp1,P342,1,blazegraph,0.0,,,,,,,,,,,,
0.3556997776031494,2,ok,wdbench-ppaths,xp1,P342,2,blazegraph,0.0,,,,,,,,,,,,
52.96087193489075,194,ok,wdbench-ppaths,xp1,P337,1,blazegraph,0.0,,,,,,,,,,,,
59.515896797180176,194,ok,wdbench-ppaths,xp1,P337,2,blazegraph,0.0,,,,,,,,,,,,
129.32537531852722,308219,ok,wdbench-ppaths,xp1,P403,1,blazegraph,0.0,,,,,,,,,,,,
103.66558456420898,293309,ok,wdbench-ppaths,xp1,P403,2,blazegraph,0.0,,,,,,,,,,,,
0.3480410575866699,4,ok,wdbench-ppaths,xp1,P350,1,blazegraph,0.0,,,,,,,,,,,,
0.3465120792388916,4,ok,wdbench-ppaths,xp1,P350,2,blazegraph,0.0,,,,,,,,,,,,
16.13985586166382,0,ok,wdbench-ppaths,xp1,P195,1,blazegraph,0.0,,,,,,,,,,,,
4.44441032409668,0,ok,wdbench-ppaths,xp1,P195,2,blazegraph,0.0,,,,,,,,,,,,
